camera,file,plank
13,2017-04-05T12:59:35.jpg,1.0
13,2017-03-22T20:12:08.jpg,1.0
13,2017-04-01T02:45:23.jpg,1.0
13,2017-04-03T21:22:23.jpg,1.0
13,2017-04-04T17:56:22.jpg,1.0
13,2017-03-28T07:16:36.jpg,1.0
13,2017-03-29T18:06:41.jpg,1.0
13,2017-03-13T13:40:17.jpg,1.0
13,2017-04-16T17:09:10.jpg,1.0
13,2017-02-28T10:44:55.jpg,1.0
13,2017-04-19T10:05:29.jpg,1.0
13,2017-04-18T11:10:27.jpg,1.0
13,2017-04-10T18:52:43.jpg,1.0
13,2017-03-10T13:45:41.jpg,1.0
13,2017-03-20T14:10:22.jpg,1.0
13,2017-04-05T18:20:40.jpg,1.0
13,2017-02-27T13:26:39.jpg,1.0
13,2017-04-17T15:57:40.jpg,1.0
13,2017-04-17T16:08:51.jpg,1.0
13,2017-04-12T18:40:24.jpg,1.0
13,2017-04-11T18:41:39.jpg,1.0
13,2017-03-17T14:29:19.jpg,1.0
13,2017-04-09T19:33:18.jpg,0.0
13,2017-03-19T22:38:19.jpg,1.0
13,2017-03-19T22:28:30.jpg,1.0
13,2017-03-08T20:52:24.jpg,1.0
13,2017-04-01T08:05:48.jpg,1.0
13,2017-03-16T17:33:44.jpg,1.0
13,2017-03-05T14:12:35.jpg,1.0
13,2017-04-19T11:22:16.jpg,1.0
13,2017-04-02T13:26:43.jpg,1.0
13,2017-04-03T19:27:19.jpg,1.0
13,2017-03-17T17:30:03.jpg,1.0
13,2017-03-24T05:45:43.jpg,1.0
13,2017-03-15T06:44:29.jpg,1.0
13,2017-03-17T17:05:03.jpg,1.0
13,2017-03-20T13:12:04.jpg,1.0
13,2017-03-14T17:30:15.jpg,1.0
13,2017-03-19T19:39:38.jpg,1.0
13,2017-04-11T09:41:40.jpg,1.0
13,2017-04-05T18:07:27.jpg,1.0
13,2017-04-11T20:15:32.jpg,0.0
13,2017-03-21T08:37:04.jpg,1.0
13,2017-04-19T10:49:31.jpg,1.0
13,2017-03-31T08:11:48.jpg,1.0
13,2017-03-24T07:07:41.jpg,1.0
13,2017-04-09T19:54:42.jpg,0.0
13,2017-04-13T17:40:34.jpg,1.0
13,2017-04-17T10:42:19.jpg,1.0
13,2017-04-20T11:37:59.jpg,1.0
13,2017-03-10T06:34:36.jpg,1.0
13,2017-03-29T17:47:09.jpg,1.0
13,2017-03-02T02:09:06.jpg,0.0
13,2017-03-15T06:19:38.jpg,1.0
13,2017-04-15T17:20:57.jpg,1.0
13,2017-03-01T20:55:25.jpg,1.0
13,2017-04-15T15:19:07.jpg,1.0
13,2017-03-28T02:50:08.jpg,1.0
13,2017-04-06T13:07:41.jpg,1.0
13,2017-03-16T17:08:40.jpg,1.0
13,2017-03-14T16:58:46.jpg,1.0
13,2017-03-13T17:23:59.jpg,1.0
13,2017-03-28T19:26:35.jpg,1.0
13,2017-04-10T10:57:25.jpg,1.0
13,2017-04-11T01:46:23.jpg,0.0
13,2017-04-15T16:35:46.jpg,1.0
13,2017-04-04T06:03:59.jpg,1.0
13,2017-03-20T22:09:46.jpg,1.0
13,2017-03-05T20:28:44.jpg,0.0
13,2017-04-06T17:45:12.jpg,1.0
13,2017-04-11T17:42:16.jpg,1.0
13,2017-03-15T17:51:43.jpg,1.0
13,2017-03-03T16:12:53.jpg,1.0
13,2017-03-15T16:21:55.jpg,1.0
13,2017-04-17T21:04:04.jpg,0.0
13,2017-03-13T17:44:08.jpg,1.0
13,2017-04-15T15:34:10.jpg,1.0
13,2017-03-23T20:08:29.jpg,1.0
13,2017-03-25T13:18:40.jpg,1.0
13,2017-04-09T20:30:46.jpg,0.0
13,2017-03-17T17:11:11.jpg,1.0
13,2017-03-20T17:36:34.jpg,1.0
13,2017-03-30T18:02:15.jpg,1.0
13,2017-03-18T19:26:08.jpg,1.0
13,2017-03-13T14:25:04.jpg,1.0
13,2017-03-14T17:06:35.jpg,1.0
13,2017-04-16T12:15:18.jpg,1.0
13,2017-03-17T17:11:35.jpg,1.0
13,2017-03-27T18:03:50.jpg,1.0
13,2017-04-17T14:50:48.jpg,1.0
13,2017-04-15T21:50:28.jpg,0.0
13,2017-04-05T17:55:23.jpg,1.0
13,2017-03-09T22:48:44.jpg,1.0
13,2017-03-02T03:29:57.jpg,1.0
13,2017-04-04T18:07:11.jpg,1.0
13,2017-03-30T17:33:02.jpg,1.0
13,2017-03-13T14:39:03.jpg,1.0
13,2017-03-29T20:05:49.jpg,1.0
13,2017-03-23T03:32:09.jpg,1.0
13,2017-03-16T13:31:09.jpg,1.0
13,2017-03-28T12:52:42.jpg,1.0
13,2017-03-14T12:51:36.jpg,1.0
13,2017-04-10T17:58:34.jpg,1.0
13,2017-04-06T17:51:49.jpg,1.0
13,2017-04-13T01:58:47.jpg,0.0
13,2017-03-26T20:13:53.jpg,1.0
13,2017-03-19T22:22:03.jpg,1.0
13,2017-04-04T18:27:00.jpg,1.0
13,2017-03-20T13:48:10.jpg,1.0
13,2017-04-03T13:16:04.jpg,1.0
13,2017-04-15T07:48:02.jpg,1.0
13,2017-03-30T18:29:43.jpg,1.0
13,2017-04-15T10:44:44.jpg,1.0
13,2017-03-24T16:35:54.jpg,1.0
13,2017-03-04T20:04:06.jpg,1.0
13,2017-03-19T22:23:26.jpg,1.0
13,2017-03-02T09:03:01.jpg,1.0
13,2017-03-16T17:13:24.jpg,1.0
13,2017-03-17T08:55:22.jpg,1.0
13,2017-03-19T17:27:08.jpg,1.0
13,2017-03-27T16:43:26.jpg,1.0
13,2017-03-24T19:01:17.jpg,1.0
13,2017-03-10T17:04:52.jpg,1.0
13,2017-03-20T16:35:34.jpg,1.0
13,2017-03-15T16:04:40.jpg,1.0
13,2017-04-19T10:33:14.jpg,1.0
13,2017-04-17T17:26:45.jpg,1.0
13,2017-03-29T15:12:04.jpg,1.0
13,2017-03-31T06:43:39.jpg,1.0
13,2017-03-27T14:19:30.jpg,1.0
13,2017-04-19T15:37:11.jpg,1.0
13,2017-03-28T02:24:52.jpg,1.0
13,2017-04-07T18:35:24.jpg,1.0
13,2017-04-16T13:33:00.jpg,1.0
13,2017-03-30T18:21:44.jpg,1.0
13,2017-03-22T02:17:47.jpg,1.0
13,2017-04-16T15:04:58.jpg,1.0
13,2017-03-24T19:05:07.jpg,1.0
13,2017-04-02T11:55:06.jpg,1.0
13,2017-03-21T08:33:08.jpg,1.0
13,2017-03-13T16:56:26.jpg,1.0
13,2017-03-16T17:05:01.jpg,1.0
13,2017-03-31T17:56:12.jpg,1.0
13,2017-03-15T18:01:17.jpg,1.0
13,2017-03-15T17:43:09.jpg,1.0
13,2017-03-22T06:18:43.jpg,1.0
13,2017-04-19T13:31:04.jpg,1.0
13,2017-03-22T16:33:29.jpg,1.0
13,2017-03-08T20:43:14.jpg,1.0
13,2017-03-02T15:18:22.jpg,1.0
13,2017-03-19T22:38:18.jpg,1.0
13,2017-04-13T11:43:07.jpg,1.0
13,2017-03-18T01:26:50.jpg,1.0
13,2017-03-22T20:43:05.jpg,1.0
13,2017-03-14T17:04:08.jpg,1.0
13,2017-04-03T12:51:04.jpg,1.0
13,2017-03-10T16:33:43.jpg,1.0
13,2017-03-14T17:41:36.jpg,1.0
13,2017-03-05T22:49:13.jpg,0.0
13,2017-04-16T21:35:49.jpg,0.0
13,2017-04-11T01:34:21.jpg,0.0
13,2017-03-23T20:30:06.jpg,1.0
13,2017-04-13T22:41:26.jpg,0.0
13,2017-03-15T16:41:10.jpg,1.0
13,2017-03-16T13:11:15.jpg,1.0
13,2017-04-16T13:01:38.jpg,1.0
13,2017-03-15T11:03:56.jpg,1.0
13,2017-03-15T17:21:23.jpg,1.0
13,2017-03-22T00:15:58.jpg,1.0
13,2017-04-09T17:31:44.jpg,1.0
13,2017-03-18T03:36:22.jpg,1.0
13,2017-03-14T17:50:13.jpg,1.0
13,2017-04-16T21:35:44.jpg,0.0
13,2017-02-27T16:12:49.jpg,1.0
13,2017-03-17T13:55:33.jpg,1.0
13,2017-03-28T18:02:50.jpg,1.0
13,2017-04-11T05:59:19.jpg,1.0
13,2017-04-06T11:14:33.jpg,1.0
13,2017-03-16T17:13:13.jpg,1.0
13,2017-03-03T14:04:19.jpg,1.0
13,2017-02-28T13:16:19.jpg,1.0
13,2017-04-16T03:08:52.jpg,0.0
13,2017-03-13T17:08:50.jpg,1.0
13,2017-04-03T15:10:57.jpg,1.0
13,2017-04-10T17:28:32.jpg,1.0
13,2017-04-20T07:55:53.jpg,1.0
13,2017-03-22T21:22:15.jpg,1.0
13,2017-04-05T12:57:39.jpg,1.0
13,2017-03-21T16:32:39.jpg,1.0
13,2017-04-18T10:40:32.jpg,1.0
13,2017-03-20T14:33:42.jpg,1.0
13,2017-03-10T14:32:05.jpg,1.0
13,2017-03-13T17:08:03.jpg,1.0
13,2017-03-13T16:17:13.jpg,1.0
13,2017-04-02T13:35:48.jpg,1.0
13,2017-04-14T18:30:36.jpg,1.0
13,2017-03-15T17:54:24.jpg,1.0
13,2017-03-25T18:16:09.jpg,1.0
13,2017-04-13T17:02:41.jpg,1.0
13,2017-04-11T15:36:22.jpg,1.0
13,2017-03-22T21:45:58.jpg,1.0
13,2017-03-16T15:25:56.jpg,1.0
13,2017-04-15T16:35:42.jpg,1.0
13,2017-04-06T09:46:34.jpg,1.0
13,2017-04-14T19:12:16.jpg,1.0
13,2017-03-24T20:50:19.jpg,1.0
13,2017-04-14T13:38:10.jpg,1.0
13,2017-04-08T17:09:19.jpg,1.0
13,2017-04-06T16:21:31.jpg,1.0
13,2017-03-23T15:37:11.jpg,1.0
13,2017-02-27T19:36:38.jpg,1.0
13,2017-03-27T18:07:38.jpg,1.0
13,2017-03-02T15:25:31.jpg,1.0
13,2017-04-02T02:28:48.jpg,1.0
13,2017-04-16T09:49:59.jpg,1.0
13,2017-04-07T18:21:46.jpg,1.0
13,2017-03-14T06:38:04.jpg,1.0
13,2017-03-15T18:05:14.jpg,1.0
13,2017-03-19T22:08:52.jpg,1.0
13,2017-03-13T16:59:15.jpg,1.0
13,2017-03-30T17:14:34.jpg,1.0
13,2017-03-10T12:41:17.jpg,1.0
13,2017-03-02T13:29:25.jpg,1.0
13,2017-04-10T16:02:47.jpg,1.0
13,2017-03-30T18:23:36.jpg,1.0
13,2017-03-24T19:16:57.jpg,1.0
13,2017-02-27T21:20:57.jpg,1.0
13,2017-03-04T03:56:44.jpg,0.0
13,2017-03-22T03:11:22.jpg,1.0
13,2017-03-09T00:08:17.jpg,1.0
13,2017-03-02T13:13:17.jpg,1.0
13,2017-04-01T04:06:22.jpg,1.0
13,2017-03-25T09:30:28.jpg,1.0
13,2017-04-09T15:58:13.jpg,1.0
13,2017-03-16T17:52:09.jpg,1.0
13,2017-04-03T15:32:39.jpg,1.0
13,2017-03-22T21:02:44.jpg,1.0
13,2017-04-03T23:47:56.jpg,1.0
13,2017-03-15T17:10:49.jpg,1.0
13,2017-03-06T13:11:08.jpg,1.0
13,2017-03-30T20:47:01.jpg,1.0
13,2017-03-16T17:19:05.jpg,1.0
13,2017-03-15T17:12:15.jpg,1.0
13,2017-03-20T17:14:30.jpg,1.0
13,2017-04-20T10:13:31.jpg,1.0
13,2017-04-19T09:31:50.jpg,1.0
13,2017-03-13T17:53:13.jpg,1.0
13,2017-03-17T16:19:12.jpg,1.0
13,2017-03-17T16:27:13.jpg,1.0
13,2017-03-04T11:46:12.jpg,1.0
13,2017-04-13T18:44:51.jpg,1.0
13,2017-03-28T14:42:26.jpg,1.0
13,2017-03-02T02:42:30.jpg,1.0
13,2017-04-19T12:50:56.jpg,1.0
13,2017-03-19T22:29:06.jpg,1.0
13,2017-02-28T07:10:42.jpg,0.0
13,2017-03-17T17:30:40.jpg,1.0
13,2017-04-19T09:45:51.jpg,1.0
13,2017-03-17T23:45:49.jpg,1.0
13,2017-04-05T12:01:02.jpg,1.0
13,2017-04-18T17:51:23.jpg,1.0
13,2017-03-22T05:06:12.jpg,1.0
13,2017-03-29T14:34:12.jpg,1.0
13,2017-03-19T17:12:05.jpg,1.0
13,2017-04-06T18:18:26.jpg,1.0
13,2017-04-16T09:49:42.jpg,1.0
13,2017-03-31T18:15:45.jpg,1.0
13,2017-04-19T21:01:48.jpg,0.0
13,2017-03-14T16:17:57.jpg,1.0
13,2017-03-02T13:57:46.jpg,1.0
13,2017-03-18T00:36:11.jpg,1.0
13,2017-03-14T17:47:35.jpg,1.0
13,2017-03-17T08:06:57.jpg,1.0
13,2017-04-08T18:37:59.jpg,1.0
13,2017-02-28T08:41:23.jpg,1.0
13,2017-04-19T16:24:07.jpg,1.0
13,2017-04-13T12:24:59.jpg,1.0
13,2017-03-13T17:43:45.jpg,1.0
13,2017-03-14T17:28:16.jpg,1.0
13,2017-04-09T19:33:12.jpg,0.0
13,2017-03-24T01:22:59.jpg,1.0
13,2017-03-20T17:31:08.jpg,1.0
13,2017-04-05T15:49:41.jpg,1.0
13,2017-04-09T18:26:39.jpg,1.0
13,2017-03-20T20:21:53.jpg,1.0
13,2017-03-17T17:00:39.jpg,1.0
13,2017-03-20T15:14:06.jpg,1.0
13,2017-04-09T20:51:15.jpg,0.0
13,2017-04-09T10:56:03.jpg,1.0
13,2017-03-13T14:25:01.jpg,1.0
13,2017-03-23T13:35:15.jpg,1.0
13,2017-03-21T16:43:33.jpg,1.0
13,2017-03-17T17:37:28.jpg,1.0
13,2017-03-22T22:14:12.jpg,1.0
13,2017-03-16T16:42:25.jpg,1.0
13,2017-04-05T15:02:24.jpg,1.0
13,2017-03-08T20:09:26.jpg,1.0
13,2017-03-16T17:17:05.jpg,1.0
13,2017-04-20T09:54:04.jpg,1.0
13,2017-03-16T17:48:19.jpg,1.0
13,2017-04-11T18:09:57.jpg,1.0
13,2017-03-28T15:09:57.jpg,1.0
13,2017-03-04T00:32:25.jpg,0.0
13,2017-03-05T06:39:16.jpg,0.0
13,2017-03-10T13:16:07.jpg,1.0
13,2017-03-17T09:04:59.jpg,1.0
13,2017-04-19T12:05:41.jpg,1.0
13,2017-03-30T22:41:37.jpg,1.0
13,2017-04-17T21:07:02.jpg,0.0
13,2017-03-16T17:35:08.jpg,1.0
13,2017-03-15T15:37:39.jpg,1.0
13,2017-03-16T15:23:14.jpg,1.0
13,2017-03-21T13:51:44.jpg,1.0
13,2017-04-07T15:01:45.jpg,1.0
13,2017-03-14T15:00:57.jpg,1.0
13,2017-04-04T14:31:39.jpg,1.0
13,2017-03-21T08:33:18.jpg,1.0
13,2017-04-04T18:17:53.jpg,1.0
13,2017-03-21T17:07:10.jpg,1.0
13,2017-04-11T09:46:46.jpg,1.0
13,2017-04-04T15:13:19.jpg,1.0
13,2017-04-16T21:35:53.jpg,0.0
13,2017-04-15T08:32:21.jpg,1.0
13,2017-03-27T15:28:21.jpg,1.0
13,2017-03-19T04:14:37.jpg,1.0
13,2017-04-08T18:35:40.jpg,1.0
13,2017-03-15T17:25:43.jpg,1.0
13,2017-04-10T14:35:26.jpg,1.0
13,2017-03-24T16:39:43.jpg,1.0
13,2017-03-15T17:26:38.jpg,1.0
13,2017-03-01T05:12:03.jpg,1.0
13,2017-04-10T17:58:37.jpg,1.0
13,2017-03-28T16:23:44.jpg,1.0
13,2017-03-10T16:53:42.jpg,1.0
13,2017-03-14T17:04:06.jpg,1.0
13,2017-04-14T14:15:55.jpg,1.0
13,2017-04-04T14:31:36.jpg,1.0
13,2017-03-02T20:48:32.jpg,0.0
13,2017-03-15T16:53:15.jpg,1.0
13,2017-04-13T18:46:34.jpg,1.0
13,2017-04-06T16:16:48.jpg,1.0
13,2017-04-08T14:05:18.jpg,1.0
13,2017-03-04T06:48:40.jpg,0.0
13,2017-04-06T17:48:26.jpg,1.0
13,2017-03-09T17:24:29.jpg,1.0
13,2017-03-19T22:28:11.jpg,1.0
13,2017-03-02T16:36:20.jpg,1.0
13,2017-03-17T14:55:23.jpg,1.0
13,2017-03-14T15:53:20.jpg,1.0
13,2017-04-14T23:48:33.jpg,0.0
13,2017-03-15T14:11:09.jpg,1.0
13,2017-03-20T18:08:28.jpg,1.0
13,2017-03-19T19:54:42.jpg,1.0
13,2017-03-20T17:28:49.jpg,1.0
13,2017-03-16T17:14:42.jpg,1.0
13,2017-04-20T07:26:24.jpg,1.0
13,2017-03-14T17:27:12.jpg,1.0
13,2017-03-18T15:55:29.jpg,1.0
13,2017-03-22T11:41:05.jpg,1.0
13,2017-04-16T15:57:50.jpg,1.0
13,2017-04-17T14:52:37.jpg,1.0
13,2017-03-02T04:43:39.jpg,0.0
13,2017-04-13T13:29:46.jpg,1.0
13,2017-03-14T12:51:37.jpg,1.0
13,2017-04-05T10:43:01.jpg,1.0
13,2017-04-20T10:48:20.jpg,1.0
13,2017-04-12T15:16:26.jpg,1.0
13,2017-04-18T18:08:57.jpg,1.0
13,2017-03-23T01:23:03.jpg,1.0
13,2017-03-01T20:09:26.jpg,1.0
13,2017-03-28T16:45:23.jpg,1.0
13,2017-04-02T10:47:54.jpg,1.0
13,2017-03-17T07:44:48.jpg,1.0
13,2017-04-05T12:43:18.jpg,1.0
13,2017-03-24T17:30:22.jpg,1.0
13,2017-03-30T17:44:14.jpg,1.0
13,2017-03-27T15:38:38.jpg,1.0
13,2017-04-11T12:56:20.jpg,1.0
13,2017-04-16T15:57:57.jpg,1.0
13,2017-02-27T16:12:50.jpg,1.0
13,2017-03-02T10:16:13.jpg,1.0
13,2017-03-16T16:53:07.jpg,1.0
13,2017-04-09T18:23:31.jpg,1.0
13,2017-03-05T22:45:02.jpg,0.0
13,2017-03-19T17:51:53.jpg,1.0
13,2017-03-21T03:42:53.jpg,1.0
13,2017-03-15T17:14:29.jpg,1.0
13,2017-03-17T14:55:30.jpg,1.0
13,2017-04-13T15:57:11.jpg,1.0
13,2017-03-22T20:05:47.jpg,1.0
13,2017-03-19T19:54:39.jpg,1.0
13,2017-04-10T19:02:21.jpg,1.0
13,2017-03-19T17:59:25.jpg,1.0
13,2017-03-21T15:43:54.jpg,1.0
13,2017-03-27T17:21:12.jpg,1.0
13,2017-03-17T16:36:34.jpg,1.0
13,2017-03-22T21:07:52.jpg,1.0
13,2017-04-16T09:50:00.jpg,1.0
13,2017-03-13T15:56:47.jpg,1.0
13,2017-04-17T16:19:01.jpg,1.0
13,2017-02-27T14:11:12.jpg,1.0
13,2017-04-13T19:20:54.jpg,1.0
13,2017-03-02T09:50:56.jpg,1.0
13,2017-04-07T18:09:35.jpg,1.0
13,2017-04-12T18:44:33.jpg,1.0
13,2017-03-20T17:15:40.jpg,1.0
13,2017-04-15T17:03:26.jpg,1.0
13,2017-04-17T14:33:11.jpg,1.0
13,2017-03-15T17:24:21.jpg,1.0
13,2017-03-28T18:02:47.jpg,1.0
13,2017-03-23T08:46:45.jpg,1.0
13,2017-03-16T13:11:07.jpg,1.0
13,2017-04-12T15:15:56.jpg,1.0
13,2017-03-21T21:32:08.jpg,1.0
13,2017-03-29T17:53:42.jpg,1.0
13,2017-04-15T07:40:16.jpg,1.0
13,2017-03-01T05:12:05.jpg,1.0
13,2017-04-19T15:27:56.jpg,1.0
13,2017-03-20T15:55:18.jpg,1.0
13,2017-03-10T16:02:18.jpg,1.0
13,2017-03-16T21:59:09.jpg,1.0
13,2017-04-18T15:52:59.jpg,1.0
13,2017-03-02T15:26:43.jpg,1.0
13,2017-04-16T09:37:01.jpg,1.0
13,2017-04-16T18:48:08.jpg,1.0
13,2017-03-29T17:14:43.jpg,1.0
13,2017-03-19T06:14:19.jpg,1.0
13,2017-03-26T03:00:15.jpg,1.0
13,2017-04-05T17:54:17.jpg,1.0
13,2017-04-10T15:34:19.jpg,1.0
13,2017-03-12T15:14:34.jpg,1.0
13,2017-04-17T14:53:08.jpg,1.0
13,2017-04-13T22:41:27.jpg,0.0
13,2017-03-16T16:27:50.jpg,1.0
13,2017-04-15T16:28:14.jpg,1.0
13,2017-04-04T18:26:16.jpg,1.0
13,2017-03-14T17:16:09.jpg,1.0
13,2017-03-14T17:43:43.jpg,1.0
13,2017-04-19T06:56:37.jpg,1.0
13,2017-03-14T16:39:49.jpg,1.0
13,2017-03-15T17:31:10.jpg,1.0
13,2017-04-17T15:14:43.jpg,1.0
13,2017-03-05T12:27:38.jpg,1.0
13,2017-04-14T17:40:33.jpg,1.0
13,2017-03-14T19:50:34.jpg,1.0
13,2017-03-06T13:14:40.jpg,1.0
13,2017-03-17T16:27:16.jpg,1.0
13,2017-03-14T15:53:23.jpg,1.0
13,2017-03-18T21:25:49.jpg,1.0
13,2017-03-15T13:41:38.jpg,1.0
13,2017-03-29T02:15:10.jpg,1.0
13,2017-04-16T12:40:40.jpg,1.0
13,2017-03-24T16:12:48.jpg,1.0
13,2017-03-15T17:32:42.jpg,1.0
13,2017-04-12T18:07:01.jpg,1.0
13,2017-03-30T18:07:53.jpg,1.0
13,2017-03-19T22:34:54.jpg,1.0
13,2017-02-28T13:59:16.jpg,1.0
13,2017-04-14T15:08:41.jpg,1.0
13,2017-03-04T16:57:37.jpg,1.0
13,2017-04-18T06:41:37.jpg,1.0
13,2017-04-10T12:25:41.jpg,1.0
13,2017-03-13T17:03:08.jpg,1.0
13,2017-04-05T18:12:16.jpg,1.0
13,2017-03-29T00:21:29.jpg,1.0
13,2017-03-30T22:29:27.jpg,1.0
13,2017-03-19T22:23:11.jpg,1.0
13,2017-04-06T18:36:41.jpg,1.0
13,2017-02-27T16:43:15.jpg,1.0
13,2017-04-19T11:36:03.jpg,1.0
13,2017-03-04T23:27:55.jpg,1.0
13,2017-04-07T18:15:38.jpg,1.0
13,2017-04-16T20:34:22.jpg,0.0
13,2017-04-14T21:24:10.jpg,0.0
13,2017-03-20T14:43:35.jpg,1.0
13,2017-04-11T16:00:26.jpg,1.0
13,2017-03-22T02:27:43.jpg,1.0
13,2017-03-16T16:08:11.jpg,1.0
13,2017-03-20T17:26:26.jpg,1.0
13,2017-03-09T09:11:23.jpg,1.0
13,2017-03-13T16:29:14.jpg,1.0
13,2017-04-20T11:02:46.jpg,1.0
13,2017-03-10T14:04:21.jpg,1.0
13,2017-04-15T16:18:47.jpg,1.0
13,2017-03-14T17:22:11.jpg,1.0
13,2017-03-17T22:06:59.jpg,1.0
13,2017-03-22T23:17:18.jpg,1.0
13,2017-03-28T18:26:29.jpg,1.0
13,2017-03-20T12:41:02.jpg,1.0
13,2017-04-15T16:36:03.jpg,1.0
13,2017-03-20T17:24:48.jpg,1.0
13,2017-03-15T11:41:59.jpg,1.0
13,2017-03-16T16:16:07.jpg,1.0
13,2017-03-30T18:16:29.jpg,1.0
13,2017-04-05T18:07:15.jpg,1.0
13,2017-03-22T11:15:21.jpg,1.0
13,2017-04-15T07:51:12.jpg,1.0
13,2017-03-19T02:04:23.jpg,1.0
13,2017-04-03T18:15:46.jpg,1.0
13,2017-04-09T12:21:07.jpg,1.0
13,2017-03-31T17:57:36.jpg,1.0
13,2017-04-16T16:51:48.jpg,1.0
13,2017-03-08T23:24:32.jpg,1.0
13,2017-04-20T07:38:46.jpg,1.0
13,2017-04-05T15:44:12.jpg,1.0
13,2017-03-13T17:45:43.jpg,1.0
13,2017-03-24T19:20:02.jpg,1.0
13,2017-03-05T12:52:13.jpg,1.0
13,2017-02-28T02:16:33.jpg,1.0
13,2017-04-13T18:44:16.jpg,1.0
13,2017-04-12T14:32:38.jpg,1.0
13,2017-04-02T14:15:33.jpg,1.0
13,2017-02-27T16:09:11.jpg,1.0
13,2017-03-19T18:05:43.jpg,1.0
13,2017-04-02T11:03:30.jpg,1.0
13,2017-03-30T18:18:46.jpg,1.0
13,2017-04-20T07:38:51.jpg,1.0
13,2017-04-15T07:43:46.jpg,1.0
13,2017-03-14T17:42:47.jpg,1.0
13,2017-04-09T04:09:04.jpg,0.0
13,2017-03-19T20:16:00.jpg,1.0
13,2017-03-15T16:25:33.jpg,1.0
13,2017-02-25T15:16:28.jpg,1.0
13,2017-04-06T15:18:36.jpg,1.0
13,2017-03-17T23:37:16.jpg,1.0
13,2017-04-20T09:09:59.jpg,1.0
13,2017-03-02T20:07:06.jpg,0.0
13,2017-03-14T17:33:38.jpg,1.0
13,2017-04-08T18:35:41.jpg,1.0
13,2017-02-27T13:28:15.jpg,1.0
13,2017-03-21T14:12:02.jpg,1.0
13,2017-04-20T07:21:16.jpg,1.0
13,2017-04-03T15:04:42.jpg,1.0
13,2017-04-01T03:52:13.jpg,1.0
13,2017-03-20T16:52:20.jpg,1.0
13,2017-03-29T16:26:28.jpg,1.0
13,2017-04-15T08:37:33.jpg,1.0
13,2017-04-08T18:16:32.jpg,1.0
13,2017-03-28T17:41:40.jpg,1.0
13,2017-03-05T20:29:20.jpg,0.0
13,2017-03-14T16:45:29.jpg,1.0
13,2017-03-23T13:57:52.jpg,1.0
13,2017-04-15T07:52:38.jpg,1.0
13,2017-03-22T00:15:46.jpg,1.0
13,2017-04-12T18:00:05.jpg,1.0
13,2017-03-13T16:49:53.jpg,1.0
13,2017-04-14T16:46:52.jpg,1.0
13,2017-03-29T15:41:57.jpg,1.0
13,2017-03-19T22:27:51.jpg,1.0
13,2017-04-05T20:26:14.jpg,0.0
13,2017-02-27T15:04:09.jpg,1.0
13,2017-04-06T17:58:37.jpg,1.0
13,2017-02-27T11:50:09.jpg,1.0
13,2017-03-26T19:56:23.jpg,1.0
13,2017-04-17T11:47:05.jpg,1.0
13,2017-03-14T17:00:37.jpg,1.0
13,2017-03-24T18:55:24.jpg,1.0
13,2017-03-18T22:28:18.jpg,1.0
13,2017-03-18T14:14:04.jpg,1.0
13,2017-03-17T17:11:13.jpg,1.0
13,2017-03-18T18:11:53.jpg,1.0
13,2017-03-14T17:46:07.jpg,1.0
13,2017-02-28T19:57:08.jpg,1.0
13,2017-04-02T17:16:39.jpg,1.0
13,2017-04-19T18:51:40.jpg,1.0
13,2017-03-27T17:47:28.jpg,1.0
13,2017-04-11T18:29:14.jpg,1.0
13,2017-04-05T16:53:39.jpg,1.0
13,2017-03-02T02:06:05.jpg,1.0
13,2017-04-14T15:36:04.jpg,1.0
13,2017-04-06T18:20:35.jpg,1.0
13,2017-03-29T01:11:10.jpg,1.0
13,2017-03-16T17:42:40.jpg,1.0
13,2017-03-15T17:18:05.jpg,1.0
13,2017-02-28T07:22:21.jpg,1.0
13,2017-03-28T15:56:53.jpg,1.0
13,2017-04-16T16:36:33.jpg,1.0
13,2017-03-17T17:22:06.jpg,1.0
13,2017-04-13T12:59:22.jpg,1.0
13,2017-03-29T14:04:40.jpg,1.0
13,2017-04-19T11:07:46.jpg,1.0
13,2017-04-05T15:49:58.jpg,1.0
13,2017-04-06T18:34:23.jpg,1.0
13,2017-04-02T09:19:23.jpg,1.0
13,2017-04-10T15:42:16.jpg,1.0
13,2017-03-15T17:41:37.jpg,1.0
13,2017-03-14T16:37:13.jpg,1.0
13,2017-03-31T18:00:08.jpg,1.0
13,2017-03-19T16:57:46.jpg,1.0
13,2017-04-07T18:34:47.jpg,1.0
13,2017-02-27T15:08:12.jpg,1.0
13,2017-03-17T18:11:30.jpg,1.0
13,2017-04-02T14:06:46.jpg,1.0
13,2017-03-05T09:49:14.jpg,1.0
13,2017-02-25T16:05:43.jpg,1.0
13,2017-04-06T11:14:58.jpg,1.0
13,2017-03-13T14:41:00.jpg,1.0
13,2017-03-14T17:04:45.jpg,1.0
13,2017-02-27T15:24:16.jpg,1.0
13,2017-04-13T14:59:11.jpg,1.0
13,2017-03-29T17:55:34.jpg,1.0
13,2017-03-14T17:47:41.jpg,1.0
13,2017-03-02T08:59:16.jpg,1.0
13,2017-03-29T18:00:57.jpg,1.0
13,2017-03-01T20:59:43.jpg,1.0
13,2017-04-18T19:10:28.jpg,1.0
13,2017-03-27T14:41:50.jpg,1.0
13,2017-03-20T18:14:39.jpg,1.0
