class,top_left_x,top_left_y,w,h,img_size_x,img_size_y,name,date,takes,path
feuille,740,329,113,82,1920,1080,2017-04-06T04:58:31.jpg,2017-04-06 04:58:31,4422,camera_11_unnested/2017-04-06T04:58:31.jpg
feuille,757,334,104,79,1920,1080,2017-04-06T04:58:32.jpg,2017-04-06 04:58:32,4422,camera_11_unnested/2017-04-06T04:58:32.jpg
feuille,738,323,127,87,1920,1080,2017-04-06T04:58:33.jpg,2017-04-06 04:58:33,4422,camera_11_unnested/2017-04-06T04:58:33.jpg
feuille,735,340,121,62,1920,1080,2017-04-06T04:58:34.jpg,2017-04-06 04:58:34,4422,camera_11_unnested/2017-04-06T04:58:34.jpg
feuille,754,334,99,87,1920,1080,2017-04-06T04:58:35.jpg,2017-04-06 04:58:35,4422,camera_11_unnested/2017-04-06T04:58:35.jpg
insect,830,394,28,14,1920,1080,2017-04-06T23:21:59.jpg,2017-04-06 23:21:59,4832,camera_11_unnested/2017-04-06T23:21:59.jpg
feuille,847,425,101,104,1920,1080,2017-04-06T23:21:59.jpg,2017-04-06 23:21:59,4832,camera_11_unnested/2017-04-06T23:21:59.jpg
insect,800,371,23,14,1920,1080,2017-04-06T23:22:00.jpg,2017-04-06 23:22:00,4832,camera_11_unnested/2017-04-06T23:22:00.jpg
feuille,861,410,90,110,1920,1080,2017-04-06T23:22:00.jpg,2017-04-06 23:22:00,4832,camera_11_unnested/2017-04-06T23:22:00.jpg
insect,766,337,20,25,1920,1080,2017-04-06T23:22:01.jpg,2017-04-06 23:22:01,4832,camera_11_unnested/2017-04-06T23:22:01.jpg
feuille,864,399,79,118,1920,1080,2017-04-06T23:22:01.jpg,2017-04-06 23:22:01,4832,camera_11_unnested/2017-04-06T23:22:01.jpg
insect,740,312,25,25,1920,1080,2017-04-06T23:22:02.jpg,2017-04-06 23:22:02,4832,camera_11_unnested/2017-04-06T23:22:02.jpg
feuille,861,408,82,113,1920,1080,2017-04-06T23:22:02.jpg,2017-04-06 23:22:02,4832,camera_11_unnested/2017-04-06T23:22:02.jpg
insect,499,225,29,32,1920,1080,2017-04-06T23:22:03.jpg,2017-04-06 23:22:03,4832,camera_11_unnested/2017-04-06T23:22:03.jpg
feuille,859,399,76,144,1920,1080,2017-04-06T23:22:03.jpg,2017-04-06 23:22:03,4832,camera_11_unnested/2017-04-06T23:22:03.jpg
insect,633,430,17,20,1920,1080,2017-04-06T23:56:25.jpg,2017-04-06 23:56:25,4833,camera_11_unnested/2017-04-06T23:56:25.jpg
feuille,867,422,68,101,1920,1080,2017-04-06T23:56:25.jpg,2017-04-06 23:56:25,4833,camera_11_unnested/2017-04-06T23:56:25.jpg
insect,594,437,20,13,1920,1080,2017-04-06T23:56:26.jpg,2017-04-06 23:56:26,4833,camera_11_unnested/2017-04-06T23:56:26.jpg
feuille,853,410,79,124,1920,1080,2017-04-06T23:56:26.jpg,2017-04-06 23:56:26,4833,camera_11_unnested/2017-04-06T23:56:26.jpg
insect,560,441,19,10,1920,1080,2017-04-06T23:56:27.jpg,2017-04-06 23:56:27,4833,camera_11_unnested/2017-04-06T23:56:27.jpg
feuille,845,408,99,127,1920,1080,2017-04-06T23:56:27.jpg,2017-04-06 23:56:27,4833,camera_11_unnested/2017-04-06T23:56:27.jpg
insect,529,436,8,8,1920,1080,2017-04-06T23:56:28.jpg,2017-04-06 23:56:28,4833,camera_11_unnested/2017-04-06T23:56:28.jpg
feuille,870,410,65,115,1920,1080,2017-04-06T23:56:28.jpg,2017-04-06 23:56:28,4833,camera_11_unnested/2017-04-06T23:56:28.jpg
insect,490,444,20,11,1920,1080,2017-04-06T23:56:29.jpg,2017-04-06 23:56:29,4833,camera_11_unnested/2017-04-06T23:56:29.jpg
feuille,836,402,99,135,1920,1080,2017-04-06T23:56:29.jpg,2017-04-06 23:56:29,4833,camera_11_unnested/2017-04-06T23:56:29.jpg
insect,577,498,34,25,1920,1080,2017-04-13T00:29:55.jpg,2017-04-13 00:29:55,5802,camera_11_unnested/2017-04-13T00:29:55.jpg
insect,538,529,28,17,1920,1080,2017-04-13T00:29:56.jpg,2017-04-13 00:29:56,5802,camera_11_unnested/2017-04-13T00:29:56.jpg
insect,493,557,31,28,1920,1080,2017-04-13T00:29:57.jpg,2017-04-13 00:29:57,5802,camera_11_unnested/2017-04-13T00:29:57.jpg
insect,459,579,45,17,1920,1080,2017-04-13T00:29:58.jpg,2017-04-13 00:29:58,5802,camera_11_unnested/2017-04-13T00:29:58.jpg
insect,450,563,31,25,1920,1080,2017-04-13T00:29:59.jpg,2017-04-13 00:29:59,5802,camera_11_unnested/2017-04-13T00:29:59.jpg
insect,419,560,31,20,1920,1080,2017-04-13T00:30:00.jpg,2017-04-13 00:30:00,5802,camera_11_unnested/2017-04-13T00:30:00.jpg
insect,315,453,25,25,1920,1080,2017-04-13T00:30:05.jpg,2017-04-13 00:30:05,5803,camera_11_unnested/2017-04-13T00:30:05.jpg
insect,267,481,31,23,1920,1080,2017-04-13T00:30:06.jpg,2017-04-13 00:30:06,5803,camera_11_unnested/2017-04-13T00:30:06.jpg
insect,228,520,31,17,1920,1080,2017-04-13T00:30:07.jpg,2017-04-13 00:30:07,5803,camera_11_unnested/2017-04-13T00:30:07.jpg
insect,214,563,31,25,1920,1080,2017-04-13T00:30:08.jpg,2017-04-13 00:30:08,5803,camera_11_unnested/2017-04-13T00:30:08.jpg
insect,225,579,25,25,1920,1080,2017-04-13T00:30:09.jpg,2017-04-13 00:30:09,5803,camera_11_unnested/2017-04-13T00:30:09.jpg
insect,222,593,31,25,1920,1080,2017-04-13T00:30:10.jpg,2017-04-13 00:30:10,5803,camera_11_unnested/2017-04-13T00:30:10.jpg
souris,1222,495,301,200,1920,1080,2017-04-13T00:30:11.jpg,2017-04-13 00:30:11,5803,camera_11_unnested/2017-04-13T00:30:11.jpg
souris,487,28,93,225,1920,1080,2017-04-13T00:30:12.jpg,2017-04-13 00:30:12,5803,camera_11_unnested/2017-04-13T00:30:12.jpg
insect,200,706,23,34,1920,1080,2017-04-13T00:30:13.jpg,2017-04-13 00:30:13,5803,camera_11_unnested/2017-04-13T00:30:13.jpg
insect,206,751,25,28,1920,1080,2017-04-13T00:30:14.jpg,2017-04-13 00:30:14,5803,camera_11_unnested/2017-04-13T00:30:14.jpg
insect,211,776,39,17,1920,1080,2017-04-13T00:30:15.jpg,2017-04-13 00:30:15,5803,camera_11_unnested/2017-04-13T00:30:15.jpg
insect,211,771,48,25,1920,1080,2017-04-13T00:30:16.jpg,2017-04-13 00:30:16,5803,camera_11_unnested/2017-04-13T00:30:16.jpg
insect,1377,430,48,34,1920,1080,2017-04-13T00:32:57.jpg,2017-04-13 00:32:57,5804,camera_11_unnested/2017-04-13T00:32:57.jpg
insect,1399,453,48,37,1920,1080,2017-04-13T00:32:58.jpg,2017-04-13 00:32:58,5804,camera_11_unnested/2017-04-13T00:32:58.jpg
insect,1441,461,28,28,1920,1080,2017-04-13T00:32:59.jpg,2017-04-13 00:32:59,5804,camera_11_unnested/2017-04-13T00:32:59.jpg
insect,1455,453,56,37,1920,1080,2017-04-13T00:33:00.jpg,2017-04-13 00:33:00,5804,camera_11_unnested/2017-04-13T00:33:00.jpg
insect,1501,444,23,25,1920,1080,2017-04-13T00:33:01.jpg,2017-04-13 00:33:01,5804,camera_11_unnested/2017-04-13T00:33:01.jpg
insect,1503,439,17,20,1920,1080,2017-04-13T00:33:02.jpg,2017-04-13 00:33:02,5804,camera_11_unnested/2017-04-13T00:33:02.jpg
souris,450,529,141,329,1920,1080,2017-04-13T00:34:48.jpg,2017-04-13 00:34:48,5805,camera_11_unnested/2017-04-13T00:34:48.jpg
souris,352,855,160,208,1920,1080,2017-04-13T00:34:49.jpg,2017-04-13 00:34:49,5805,camera_11_unnested/2017-04-13T00:34:49.jpg
grenouille,352,588,180,276,1920,1080,2017-03-22T06:01:08.jpg,2017-03-22 06:01:08,5412,camera_04_unnested/2017-03-22T06:01:08.jpg
grenouille,411,796,132,149,1920,1080,2017-03-22T06:01:09.jpg,2017-03-22 06:01:09,5412,camera_04_unnested/2017-03-22T06:01:09.jpg
grenouille,417,788,121,155,1920,1080,2017-03-22T06:01:10.jpg,2017-03-22 06:01:10,5412,camera_04_unnested/2017-03-22T06:01:10.jpg
grenouille,411,785,127,158,1920,1080,2017-03-22T06:01:11.jpg,2017-03-22 06:01:11,5412,camera_04_unnested/2017-03-22T06:01:11.jpg
grenouille,428,785,104,155,1920,1080,2017-03-22T06:01:12.jpg,2017-03-22 06:01:12,5412,camera_04_unnested/2017-03-22T06:01:12.jpg
grenouille,419,782,113,155,1920,1080,2017-03-22T06:01:13.jpg,2017-03-22 06:01:13,5412,camera_04_unnested/2017-03-22T06:01:13.jpg
souris,627,656,235,164,1920,1080,2017-04-01T04:45:24.jpg,2017-04-01 04:45:24,4594,camera_15_unnested/2017-04-01T04:45:24.jpg
souris,794,739,247,184,1920,1080,2017-04-01T04:45:25.jpg,2017-04-01 04:45:25,4594,camera_15_unnested/2017-04-01T04:45:25.jpg
souris,800,741,255,156,1920,1080,2017-04-01T04:45:26.jpg,2017-04-01 04:45:26,4594,camera_15_unnested/2017-04-01T04:45:26.jpg
souris,913,787,164,193,1920,1080,2017-04-01T04:45:27.jpg,2017-04-01 04:45:27,4594,camera_15_unnested/2017-04-01T04:45:27.jpg
souris,942,804,122,190,1920,1080,2017-04-01T04:45:28.jpg,2017-04-01 04:45:28,4594,camera_15_unnested/2017-04-01T04:45:28.jpg
souris,1687,449,164,85,1920,1080,2017-04-01T04:45:43.jpg,2017-04-01 04:45:43,4595,camera_15_unnested/2017-04-01T04:45:43.jpg
souris,1824,432,82,142,1920,1080,2017-04-01T04:45:44.jpg,2017-04-01 04:45:44,4595,camera_15_unnested/2017-04-01T04:45:44.jpg
souris,1824,438,96,133,1920,1080,2017-04-01T04:45:45.jpg,2017-04-01 04:45:45,4595,camera_15_unnested/2017-04-01T04:45:45.jpg
souris,1835,444,85,125,1920,1080,2017-04-01T04:45:46.jpg,2017-04-01 04:45:46,4595,camera_15_unnested/2017-04-01T04:45:46.jpg
souris,1829,449,91,113,1920,1080,2017-04-01T04:45:47.jpg,2017-04-01 04:45:47,4595,camera_15_unnested/2017-04-01T04:45:47.jpg
souris,1838,441,82,142,1920,1080,2017-04-01T04:45:48.jpg,2017-04-01 04:45:48,4595,camera_15_unnested/2017-04-01T04:45:48.jpg
souris,1804,458,116,108,1920,1080,2017-04-01T04:47:02.jpg,2017-04-01 04:47:02,4596,camera_15_unnested/2017-04-01T04:47:02.jpg
souris,1710,415,156,96,1920,1080,2017-04-01T04:47:03.jpg,2017-04-01 04:47:03,4596,camera_15_unnested/2017-04-01T04:47:03.jpg
souris,1617,316,187,159,1920,1080,2017-04-01T04:47:04.jpg,2017-04-01 04:47:04,4596,camera_15_unnested/2017-04-01T04:47:04.jpg
souris,1619,310,170,139,1920,1080,2017-04-01T04:47:05.jpg,2017-04-01 04:47:05,4596,camera_15_unnested/2017-04-01T04:47:05.jpg
souris,1619,259,156,184,1920,1080,2017-04-01T04:47:06.jpg,2017-04-01 04:47:06,4596,camera_15_unnested/2017-04-01T04:47:06.jpg
souris,1619,262,102,99,1920,1080,2017-04-01T04:47:07.jpg,2017-04-01 04:47:07,4596,camera_15_unnested/2017-04-01T04:47:07.jpg
souris,1577,316,116,119,1920,1080,2017-04-01T04:47:08.jpg,2017-04-01 04:47:08,4596,camera_15_unnested/2017-04-01T04:47:08.jpg
souris,1461,324,187,79,1920,1080,2017-04-01T04:47:09.jpg,2017-04-01 04:47:09,4596,camera_15_unnested/2017-04-01T04:47:09.jpg
souris,1458,319,190,94,1920,1080,2017-04-01T04:47:10.jpg,2017-04-01 04:47:10,4596,camera_15_unnested/2017-04-01T04:47:10.jpg
souris,1387,356,216,79,1920,1080,2017-04-01T04:47:11.jpg,2017-04-01 04:47:11,4596,camera_15_unnested/2017-04-01T04:47:11.jpg
souris,1092,313,292,99,1920,1080,2017-04-01T04:47:12.jpg,2017-04-01 04:47:12,4596,camera_15_unnested/2017-04-01T04:47:12.jpg
souris,1035,327,238,122,1920,1080,2017-04-01T04:47:13.jpg,2017-04-01 04:47:13,4596,camera_15_unnested/2017-04-01T04:47:13.jpg
souris,1041,324,187,128,1920,1080,2017-04-01T04:47:14.jpg,2017-04-01 04:47:14,4596,camera_15_unnested/2017-04-01T04:47:14.jpg
souris,1041,333,193,105,1920,1080,2017-04-01T04:47:15.jpg,2017-04-01 04:47:15,4596,camera_15_unnested/2017-04-01T04:47:15.jpg
souris,874,344,250,111,1920,1080,2017-04-01T04:47:16.jpg,2017-04-01 04:47:16,4596,camera_15_unnested/2017-04-01T04:47:16.jpg
souris,822,333,196,167,1920,1080,2017-04-01T04:47:17.jpg,2017-04-01 04:47:17,4596,camera_15_unnested/2017-04-01T04:47:17.jpg
souris,769,341,176,213,1920,1080,2017-04-01T04:47:18.jpg,2017-04-01 04:47:18,4596,camera_15_unnested/2017-04-01T04:47:18.jpg
souris,706,381,116,269,1920,1080,2017-04-01T04:47:19.jpg,2017-04-01 04:47:19,4596,camera_15_unnested/2017-04-01T04:47:19.jpg
souris,701,429,162,275,1920,1080,2017-04-01T04:47:20.jpg,2017-04-01 04:47:20,4596,camera_15_unnested/2017-04-01T04:47:20.jpg
souris,718,446,94,278,1920,1080,2017-04-01T04:47:21.jpg,2017-04-01 04:47:21,4596,camera_15_unnested/2017-04-01T04:47:21.jpg
souris,632,571,230,233,1920,1080,2017-04-01T04:47:22.jpg,2017-04-01 04:47:22,4596,camera_15_unnested/2017-04-01T04:47:22.jpg
souris,658,702,264,102,1920,1080,2017-04-01T04:47:23.jpg,2017-04-01 04:47:23,4596,camera_15_unnested/2017-04-01T04:47:23.jpg
souris,811,744,216,199,1920,1080,2017-04-01T04:47:24.jpg,2017-04-01 04:47:24,4596,camera_15_unnested/2017-04-01T04:47:24.jpg
souris,953,824,130,128,1920,1080,2017-04-01T04:47:25.jpg,2017-04-01 04:47:25,4596,camera_15_unnested/2017-04-01T04:47:25.jpg
souris,899,353,281,94,1920,1080,2017-04-01T04:47:27.jpg,2017-04-01 04:47:27,4596,camera_15_unnested/2017-04-01T04:47:27.jpg
souris,752,339,295,96,1920,1080,2017-04-01T04:47:28.jpg,2017-04-01 04:47:28,4596,camera_15_unnested/2017-04-01T04:47:28.jpg
souris,706,203,190,196,1920,1080,2017-04-01T04:47:29.jpg,2017-04-01 04:47:29,4596,camera_15_unnested/2017-04-01T04:47:29.jpg
souris,618,98,156,74,1920,1080,2017-04-01T04:47:30.jpg,2017-04-01 04:47:30,4596,camera_15_unnested/2017-04-01T04:47:30.jpg
souris,545,58,77,91,1920,1080,2017-04-01T04:47:31.jpg,2017-04-01 04:47:31,4596,camera_15_unnested/2017-04-01T04:47:31.jpg
souris,519,35,94,113,1920,1080,2017-04-01T04:47:32.jpg,2017-04-01 04:47:32,4596,camera_15_unnested/2017-04-01T04:47:32.jpg
souris,706,432,77,221,1920,1080,2017-04-01T04:47:57.jpg,2017-04-01 04:47:57,4597,camera_15_unnested/2017-04-01T04:47:57.jpg
souris,1001,829,113,173,1920,1080,2017-04-01T04:47:58.jpg,2017-04-01 04:47:58,4597,camera_15_unnested/2017-04-01T04:47:58.jpg
souris,763,336,160,231,1920,1080,2017-04-01T01:02:38.jpg,2017-04-01 01:02:38,4573,camera_15_unnested/2017-04-01T01:02:38.jpg
souris,796,407,145,266,1920,1080,2017-04-01T01:02:39.jpg,2017-04-01 01:02:39,4573,camera_15_unnested/2017-04-01T01:02:39.jpg
souris,817,570,254,302,1920,1080,2017-04-01T01:02:40.jpg,2017-04-01 01:02:40,4573,camera_15_unnested/2017-04-01T01:02:40.jpg
souris,1015,984,118,96,1920,1080,2017-04-01T01:02:41.jpg,2017-04-01 01:02:41,4573,camera_15_unnested/2017-04-01T01:02:41.jpg
souris,1006,990,172,90,1920,1080,2017-04-01T01:02:42.jpg,2017-04-01 01:02:42,4573,camera_15_unnested/2017-04-01T01:02:42.jpg
souris,1006,936,183,144,1920,1080,2017-04-01T01:02:43.jpg,2017-04-01 01:02:43,4573,camera_15_unnested/2017-04-01T01:02:43.jpg
souris,961,907,207,173,1920,1080,2017-04-01T01:02:44.jpg,2017-04-01 01:02:44,4573,camera_15_unnested/2017-04-01T01:02:44.jpg
souris,991,939,169,141,1920,1080,2017-04-01T01:02:45.jpg,2017-04-01 01:02:45,4573,camera_15_unnested/2017-04-01T01:02:45.jpg
souris,751,283,112,243,1920,1080,2017-04-01T01:02:54.jpg,2017-04-01 01:02:54,4574,camera_15_unnested/2017-04-01T01:02:54.jpg
souris,633,46,151,130,1920,1080,2017-04-01T01:02:55.jpg,2017-04-01 01:02:55,4574,camera_15_unnested/2017-04-01T01:02:55.jpg
souris,1453,362,175,92,1920,1080,2017-04-01T01:05:54.jpg,2017-04-01 01:05:54,4575,camera_15_unnested/2017-04-01T01:05:54.jpg
souris,1615,339,213,83,1920,1080,2017-04-01T01:05:55.jpg,2017-04-01 01:05:55,4575,camera_15_unnested/2017-04-01T01:05:55.jpg
souris,1704,336,175,98,1920,1080,2017-04-01T01:05:56.jpg,2017-04-01 01:05:56,4575,camera_15_unnested/2017-04-01T01:05:56.jpg
souris,1716,315,180,130,1920,1080,2017-04-01T01:05:57.jpg,2017-04-01 01:05:57,4575,camera_15_unnested/2017-04-01T01:05:57.jpg
souris,1763,354,127,136,1920,1080,2017-04-01T01:05:58.jpg,2017-04-01 01:05:58,4575,camera_15_unnested/2017-04-01T01:05:58.jpg
souris,1822,451,80,240,1920,1080,2017-04-01T01:05:59.jpg,2017-04-01 01:05:59,4575,camera_15_unnested/2017-04-01T01:05:59.jpg
souris,1669,484,192,148,1920,1080,2017-04-01T01:06:00.jpg,2017-04-01 01:06:00,4575,camera_15_unnested/2017-04-01T01:06:00.jpg
souris,1603,732,180,118,1920,1080,2017-04-01T01:06:01.jpg,2017-04-01 01:06:01,4575,camera_15_unnested/2017-04-01T01:06:01.jpg
souris,1476,889,127,133,1920,1080,2017-04-01T01:06:02.jpg,2017-04-01 01:06:02,4575,camera_15_unnested/2017-04-01T01:06:02.jpg
souris,710,253,154,237,1920,1080,2017-04-01T01:06:50.jpg,2017-04-01 01:06:50,4576,camera_15_unnested/2017-04-01T01:06:50.jpg
souris,663,123,133,145,1920,1080,2017-04-01T01:06:51.jpg,2017-04-01 01:06:51,4576,camera_15_unnested/2017-04-01T01:06:51.jpg
souris,601,76,160,80,1920,1080,2017-04-01T01:06:52.jpg,2017-04-01 01:06:52,4576,camera_15_unnested/2017-04-01T01:06:52.jpg
souris,473,61,136,95,1920,1080,2017-04-01T01:06:53.jpg,2017-04-01 01:06:53,4576,camera_15_unnested/2017-04-01T01:06:53.jpg
souris,450,99,107,89,1920,1080,2017-04-01T01:06:54.jpg,2017-04-01 01:06:54,4576,camera_15_unnested/2017-04-01T01:06:54.jpg
souris,556,445,160,228,1920,1080,2017-04-01T01:08:06.jpg,2017-04-01 01:08:06,4577,camera_15_unnested/2017-04-01T01:08:06.jpg
souris,589,516,139,192,1920,1080,2017-04-01T01:08:07.jpg,2017-04-01 01:08:07,4577,camera_15_unnested/2017-04-01T01:08:07.jpg
souris,559,516,178,183,1920,1080,2017-04-01T01:08:08.jpg,2017-04-01 01:08:08,4577,camera_15_unnested/2017-04-01T01:08:08.jpg
souris,598,484,98,275,1920,1080,2017-04-01T01:08:09.jpg,2017-04-01 01:08:09,4577,camera_15_unnested/2017-04-01T01:08:09.jpg
souris,565,490,189,237,1920,1080,2017-04-01T01:08:10.jpg,2017-04-01 01:08:10,4577,camera_15_unnested/2017-04-01T01:08:10.jpg
souris,621,780,95,157,1920,1080,2017-04-01T01:08:11.jpg,2017-04-01 01:08:11,4577,camera_15_unnested/2017-04-01T01:08:11.jpg
souris,1435,428,145,189,1920,1080,2017-04-01T01:09:02.jpg,2017-04-01 01:09:02,4578,camera_15_unnested/2017-04-01T01:09:02.jpg
souris,1441,457,107,237,1920,1080,2017-04-01T01:09:03.jpg,2017-04-01 01:09:03,4578,camera_15_unnested/2017-04-01T01:09:03.jpg
souris,1447,451,98,243,1920,1080,2017-04-01T01:09:04.jpg,2017-04-01 01:09:04,4578,camera_15_unnested/2017-04-01T01:09:04.jpg
souris,1423,454,130,231,1920,1080,2017-04-01T01:09:05.jpg,2017-04-01 01:09:05,4578,camera_15_unnested/2017-04-01T01:09:05.jpg
souris,1447,463,101,225,1920,1080,2017-04-01T01:09:06.jpg,2017-04-01 01:09:06,4578,camera_15_unnested/2017-04-01T01:09:06.jpg
souris,1390,478,157,219,1920,1080,2017-04-01T01:09:07.jpg,2017-04-01 01:09:07,4578,camera_15_unnested/2017-04-01T01:09:07.jpg
souris,1387,487,169,201,1920,1080,2017-04-01T01:09:08.jpg,2017-04-01 01:09:08,4578,camera_15_unnested/2017-04-01T01:09:08.jpg
souris,1319,259,95,201,1920,1080,2017-04-01T01:09:11.jpg,2017-04-01 01:09:11,4579,camera_15_unnested/2017-04-01T01:09:11.jpg
souris,1361,161,74,186,1920,1080,2017-04-01T01:09:12.jpg,2017-04-01 01:09:12,4579,camera_15_unnested/2017-04-01T01:09:12.jpg
souris,1287,147,178,118,1920,1080,2017-04-01T01:09:13.jpg,2017-04-01 01:09:13,4579,camera_15_unnested/2017-04-01T01:09:13.jpg
souris,1355,185,65,163,1920,1080,2017-04-01T01:09:14.jpg,2017-04-01 01:09:14,4579,camera_15_unnested/2017-04-01T01:09:14.jpg
souris,1334,309,163,107,1920,1080,2017-04-01T01:09:15.jpg,2017-04-01 01:09:15,4579,camera_15_unnested/2017-04-01T01:09:15.jpg
souris,1414,348,222,148,1920,1080,2017-04-01T01:09:16.jpg,2017-04-01 01:09:16,4579,camera_15_unnested/2017-04-01T01:09:16.jpg
souris,1633,413,148,195,1920,1080,2017-04-01T01:09:17.jpg,2017-04-01 01:09:17,4579,camera_15_unnested/2017-04-01T01:09:17.jpg
souris,1648,404,107,180,1920,1080,2017-04-01T01:09:18.jpg,2017-04-01 01:09:18,4579,camera_15_unnested/2017-04-01T01:09:18.jpg
souris,1456,436,281,107,1920,1080,2017-04-01T01:09:19.jpg,2017-04-01 01:09:19,4579,camera_15_unnested/2017-04-01T01:09:19.jpg
souris,1382,389,124,249,1920,1080,2017-04-01T01:09:20.jpg,2017-04-01 01:09:20,4579,camera_15_unnested/2017-04-01T01:09:20.jpg
souris,1030,419,317,98,1920,1080,2017-04-01T01:09:21.jpg,2017-04-01 01:09:21,4579,camera_15_unnested/2017-04-01T01:09:21.jpg
souris,867,371,290,109,1920,1080,2017-04-01T01:09:22.jpg,2017-04-01 01:09:22,4579,camera_15_unnested/2017-04-01T01:09:22.jpg
souris,612,339,198,151,1920,1080,2017-04-01T01:09:23.jpg,2017-04-01 01:09:23,4579,camera_15_unnested/2017-04-01T01:09:23.jpg
souris,598,336,175,228,1920,1080,2017-04-01T01:09:24.jpg,2017-04-01 01:09:24,4579,camera_15_unnested/2017-04-01T01:09:24.jpg
souris,328,475,266,80,1920,1080,2017-04-01T01:09:25.jpg,2017-04-01 01:09:25,4579,camera_15_unnested/2017-04-01T01:09:25.jpg
souris,95,433,180,163,1920,1080,2017-04-01T01:09:26.jpg,2017-04-01 01:09:26,4579,camera_15_unnested/2017-04-01T01:09:26.jpg
souris,112,428,172,160,1920,1080,2017-04-01T01:09:27.jpg,2017-04-01 01:09:27,4579,camera_15_unnested/2017-04-01T01:09:27.jpg
souris,115,433,154,163,1920,1080,2017-04-01T01:09:28.jpg,2017-04-01 01:09:28,4579,camera_15_unnested/2017-04-01T01:09:28.jpg
souris,142,348,148,154,1920,1080,2017-04-01T01:09:29.jpg,2017-04-01 01:09:29,4579,camera_15_unnested/2017-04-01T01:09:29.jpg
souris,213,291,157,139,1920,1080,2017-04-01T01:09:30.jpg,2017-04-01 01:09:30,4579,camera_15_unnested/2017-04-01T01:09:30.jpg
souris,257,235,107,163,1920,1080,2017-04-01T01:09:31.jpg,2017-04-01 01:09:31,4579,camera_15_unnested/2017-04-01T01:09:31.jpg
souris,266,244,95,121,1920,1080,2017-04-01T01:09:32.jpg,2017-04-01 01:09:32,4579,camera_15_unnested/2017-04-01T01:09:32.jpg
souris,293,289,151,145,1920,1080,2017-04-01T01:09:33.jpg,2017-04-01 01:09:33,4579,camera_15_unnested/2017-04-01T01:09:33.jpg
souris,414,283,142,192,1920,1080,2017-04-01T01:09:34.jpg,2017-04-01 01:09:34,4579,camera_15_unnested/2017-04-01T01:09:34.jpg
souris,467,108,80,59,1920,1080,2017-04-01T01:09:35.jpg,2017-04-01 01:09:35,4579,camera_15_unnested/2017-04-01T01:09:35.jpg
souris,388,22,74,92,1920,1080,2017-04-01T01:09:36.jpg,2017-04-01 01:09:36,4579,camera_15_unnested/2017-04-01T01:09:36.jpg
souris,639,380,112,284,1920,1080,2017-04-01T01:09:55.jpg,2017-04-01 01:09:55,4580,camera_15_unnested/2017-04-01T01:09:55.jpg
souris,535,496,222,243,1920,1080,2017-04-01T01:09:56.jpg,2017-04-01 01:09:56,4580,camera_15_unnested/2017-04-01T01:09:56.jpg
souris,317,700,148,157,1920,1080,2017-04-01T01:09:57.jpg,2017-04-01 01:09:57,4580,camera_15_unnested/2017-04-01T01:09:57.jpg
souris,189,797,130,124,1920,1080,2017-04-01T01:09:58.jpg,2017-04-01 01:09:58,4580,camera_15_unnested/2017-04-01T01:09:58.jpg
souris,59,777,104,83,1920,1080,2017-04-01T01:09:59.jpg,2017-04-01 01:09:59,4580,camera_15_unnested/2017-04-01T01:09:59.jpg
souris,59,794,74,160,1920,1080,2017-04-01T01:10:00.jpg,2017-04-01 01:10:00,4580,camera_15_unnested/2017-04-01T01:10:00.jpg
souris,1154,368,192,154,1920,1080,2017-04-01T01:14:10.jpg,2017-04-01 01:14:10,4581,camera_15_unnested/2017-04-01T01:14:10.jpg
souris,1103,380,240,121,1920,1080,2017-04-01T01:14:11.jpg,2017-04-01 01:14:11,4581,camera_15_unnested/2017-04-01T01:14:11.jpg
souris,1106,377,237,118,1920,1080,2017-04-01T01:14:12.jpg,2017-04-01 01:14:12,4581,camera_15_unnested/2017-04-01T01:14:12.jpg
souris,1103,374,249,121,1920,1080,2017-04-01T01:14:13.jpg,2017-04-01 01:14:13,4581,camera_15_unnested/2017-04-01T01:14:13.jpg
souris,1109,371,237,127,1920,1080,2017-04-01T01:14:14.jpg,2017-04-01 01:14:14,4581,camera_15_unnested/2017-04-01T01:14:14.jpg
souris,1109,374,237,124,1920,1080,2017-04-01T01:14:15.jpg,2017-04-01 01:14:15,4581,camera_15_unnested/2017-04-01T01:14:15.jpg
souris,1174,374,178,107,1920,1080,2017-04-01T01:14:16.jpg,2017-04-01 01:14:16,4581,camera_15_unnested/2017-04-01T01:14:16.jpg
souris,1136,365,192,157,1920,1080,2017-04-01T01:14:17.jpg,2017-04-01 01:14:17,4581,camera_15_unnested/2017-04-01T01:14:17.jpg
souris,1195,339,142,172,1920,1080,2017-04-01T01:14:18.jpg,2017-04-01 01:14:18,4581,camera_15_unnested/2017-04-01T01:14:18.jpg
souris,1169,348,231,154,1920,1080,2017-04-01T01:14:19.jpg,2017-04-01 01:14:19,4581,camera_15_unnested/2017-04-01T01:14:19.jpg
